mean_std,max_std,cv,ci_width,coefficient_of_variation,mean_ci_width,max_uncertainty,mean_uncertainty,error_percent
3.950143945985474e-05,0.00021536473650485277,0.002114906208589673,0.00013015297008678317,0.002114906208589673,0.00013015297008678317,0.00021536473650485277,3.950143945985474e-05,0.5
7.900388300186023e-05,0.0004306392220314592,0.004230032209306955,0.00025992115843109787,0.004230032209306955,0.00025992115843109787,0.0004306392220314592,7.900388300186023e-05,1.0
0.000158101407578215,0.0008613357204012573,0.008465971797704697,0.0005189364310353994,0.008465971797704697,0.0005189364310353994,0.0008613357204012573,0.000158101407578215,2.0
0.0003961526381317526,0.0021525314077734947,0.02122288942337036,0.0012937563005834818,0.02122288942337036,0.0012937563005834818,0.0021525314077734947,0.0003961526381317526,5.0
0.0007766736671328545,0.004164996091276407,0.04165828600525856,0.0025336244143545628,0.04165828600525856,0.0025336244143545628,0.004164996091276407,0.0007766736671328545,10.0
