seed,tag,summary,metrics_source,importance_kind_eval,r2_final,r2_vanilla,r2_shap_raw,entropy_shap,gini_shap,n_eff_shap,mass3_shap,entropy_vanilla,gini_vanilla,n_eff_vanilla,mass3_vanilla,base_mse,del_top_k1,del_bottom_k1,del_random_k1,del_top_rel_k1,del_bottom_rel_k1,del_random_rel_k1,del_random_trials_k1,del_ratio_k1,del_top_random_ratio_k1,ins_gain_k1,ins_gain_rel_k1,del_top_k2,del_bottom_k2,del_random_k2,del_top_rel_k2,del_bottom_rel_k2,del_random_rel_k2,del_random_trials_k2,del_ratio_k2,del_top_random_ratio_k2,ins_gain_k2,ins_gain_rel_k2,del_top_k3,del_bottom_k3,del_random_k3,del_top_rel_k3,del_bottom_rel_k3,del_random_rel_k3,del_random_trials_k3,del_ratio_k3,del_top_random_ratio_k3,ins_gain_k3,ins_gain_rel_k3,del_top_k4,del_bottom_k4,del_random_k4,del_top_rel_k4,del_bottom_rel_k4,del_random_rel_k4,del_random_trials_k4,del_ratio_k4,del_top_random_ratio_k4,ins_gain_k4,ins_gain_rel_k4,insertion_baseline_mse,auc_deletion_top,auc_deletion_bottom,auc_deletion_random,auc_deletion_top_rel,auc_deletion_bottom_rel,auc_deletion_random_rel,auc_insertion_gain_top,auc_insertion_gain_top_rel,auc_deletion_gap_top_bottom,auc_deletion_gap_top_random,auc_del_top_bottom_ratio,auc_del_top_random_ratio
42,sml_timeblock5_sm_s42,/home/lebedeffson/Code/bonner-shap-reconstruction/results/sml2010_ea_minimal/training_summary_20260503_202443_sml_timeblock5_sm_s42.json,shap,vanilla_permutation,0.6780191383719429,0.6782978340073473,0.6780191383719429,1.3539008769445389,0.8388041054845021,2.632453505482806,0.8676991770987795,2.5154894907265777,0.4916963888430774,9.749665676076086,0.4428124862434245,491.12099919135414,0.17709736338542825,-0.00027566844022430814,0.01772167054259057,0.0003605982307354484,-5.613045271495296e-07,3.608412299976953e-05,20,-642.4288681132853,9.993265756172145,-0.1733746786732695,-0.000353039103053506,0.20087152585250578,-0.011266716229101803,0.06070252660989865,0.0004090061841852548,-2.294081549689949e-05,0.00012359994117508132,20,-17.82875522785296,3.3091130973853224,-0.09964806009321592,-0.00020291118648662693,0.20855756652417767,-0.006375436834332504,0.11049605676963666,0.00042465617814667605,-1.2981397343688915e-05,0.0002249874408782593,20,-32.712670829672795,1.8874661469331273,-0.03694279486813912,-7.522581304456842e-05,0.22649220983811347,-0.008327600497750609,0.10631480338908261,0.00046117394737964657,-1.695631119716372e-05,0.00021647374794426014,20,-27.19777562894494,2.130392030233876,-0.004580900247674435,-9.327987956443767e-06,491.091998517209,0.6112238789884543,-0.021943787532421766,0.2332168203453719,0.0012445484513894784,-4.4681020702745034e-05,0.00047486631752535546,-0.225568644421827,-0.0004593205450361702,0.6331676665208761,0.3780070586430824,-27.854073874586604,2.6208396035957833
43,sml_timeblock5_sm_s43,/home/lebedeffson/Code/bonner-shap-reconstruction/results/sml2010_ea_minimal/training_summary_20260503_202508_sml_timeblock5_sm_s43.json,shap,vanilla_permutation,0.7667923746268853,0.7669882484275344,0.7667923746268853,0.5712281316866633,0.8987874030318934,1.24076389521194,0.9400279156059602,2.525517412243196,0.47214037533408604,10.676048018595976,0.39714437458026663,491.090512228113,0.16472489207035323,-0.0009869411609884082,0.028622647115275866,0.00033542674510852224,-2.0096929922563215e-06,5.828385277779608e-05,20,-166.90447085243457,5.755054429493517,-0.04836433320809874,-9.848275220348106e-05,0.1981778639653271,-0.0006093572908980605,0.057456427446769,0.0004035465133834076,-1.2408248087167502e-06,0.00011699763285200712,20,-325.22440816040836,3.4491852829778096,-0.014809631413186253,-3.0156381034226314e-05,0.22194621578847773,-0.0020832413283073947,0.06793809967964819,0.0004519456398811113,-4.242072034451601e-06,0.00013834129959344561,20,-106.53888864395029,3.2668887830505207,-0.009145636782250222,-1.86229690605673e-05,0.23260980968217382,-0.002020030398000472,0.09519797621587997,0.0004736597508813719,-4.1133565965985465e-06,0.0001938501637589366,20,-115.15163832562837,2.4434322968404527,-0.03315033399059075,-6.750296988093894e-05,491.094451830207,0.6187914306300684,-0.004196084398699895,0.1873048387919951,0.001260035401259466,-8.544421637595786e-06,0.00038140594071381904,-0.06471260179478122,-0.0001317722111370036,0.6229875150287683,0.43148659183807325,-147.46877612120053,3.30365960974421
44,sml_timeblock5_sm_s44,/home/lebedeffson/Code/bonner-shap-reconstruction/results/sml2010_ea_minimal/training_summary_20260503_202534_sml_timeblock5_sm_s44.json,unstable_run,vanilla_permutation,0.3332406633614833,0.3332406633614833,0.33302400743326366,0.2381704410434619,0.9332840252349448,1.0805834150141098,0.9860609775858165,2.575001474811413,0.44913966585579757,11.149561276236794,0.40261348385204265,491.10391083541697,0.13471237854423634,-0.001455426510858615,0.020837225934457138,0.0002743052449227635,-2.9635815939294513e-06,4.242936265567685e-05,20,-92.55869508473,6.464986220406932,-0.023678941405819387,-4.821827637428772e-05,0.18426151382459466,-0.00835277431212944,0.042027903038476214,0.00037519862855733924,-1.7008160855246536e-05,8.557843281472235e-05,20,-22.059917694541337,4.384266177913289,-0.050763420710666196,-0.00010337137153139733,0.24358430680115362,-0.007605514611668696,0.0791059095672523,0.0004959934169263523,-1.5486569021067126e-05,0.0001610777430639578,20,-32.02732744204631,3.0792175721207014,-0.2315425620085989,-0.0004714984110141614,0.1598208238362986,-0.006828977728332575,0.09009381908091144,0.000325431788080097,-1.3905362139584238e-05,0.00018345164249996022,20,-23.403330662014802,1.7739377180913243,-0.014133857680235451,-2.87812805555975e-05,491.07813854677886,0.5751124218160157,-0.02010049104339373,0.1765993351134128,0.0011710605619851219,-4.0929201743070506e-05,0.00035959667845649867,-0.3012123822622925,-0.0006133695610105013,0.5952129128594095,0.39851308670260294,-28.61185931244427,3.256594490819683
45,sml_timeblock5_sm_s45,/home/lebedeffson/Code/bonner-shap-reconstruction/results/sml2010_ea_minimal/training_summary_20260503_202559_sml_timeblock5_sm_s45.json,shap,vanilla_permutation,0.6895631343645076,0.6898042298380093,0.6895631343645076,2.4201270917430318,0.5503184020202874,8.30472877475103,0.4913815781322896,2.4463525421818333,0.5184810041550041,9.5322426363694,0.4831297268733271,491.10765484131446,0.18962534796452246,-0.0031245321606547805,0.038201879257761105,0.0003861176792811209,-6.362214332953872e-06,7.778717941202673e-05,20,-60.689197062216685,4.96377015068007,-0.1840076284615293,-0.00037466542123697926,0.20680592988799162,0.0013276634086309969,0.07078612457970905,0.00042110101084621423,2.703406056783997e-06,0.0001441356571861645,20,155.76683697675307,2.9215602791221498,-0.019415370342187543,-3.953242573988443e-05,0.19773872817029314,-0.00011656080823740922,0.059711472129640696,0.0004026382529797578,-2.373426825836625e-07,0.00012158530118805499,20,-1696.4426796353769,3.3115701407874742,-0.00392236980422922,-7.986496794919536e-06,0.20719396502659038,-0.002510057091114959,0.09019300254708754,0.0004218911332048733,-5.111011946914159e-06,0.00018365220264430677,20,-82.54551892168358,2.297228822337102,-0.10690301369965027,-0.00021766957703960594,491.12519605897234,0.6029543145538412,-0.001606192025491282,0.19469503761177406,0.0012277436700689692,-3.270549765733681e-06,0.0003964406494023862,-0.16879306122700655,-0.00034368642167309656,0.6045605065793325,0.4082592769420671,-375.39366735730783,3.0969167059771068
46,sml_timeblock5_sm_s46,/home/lebedeffson/Code/bonner-shap-reconstruction/results/sml2010_ea_minimal/training_summary_20260503_202625_sml_timeblock5_sm_s46.json,shap,vanilla_permutation,0.7969900748445624,0.7972795278519625,0.7969900748445624,0.8095045813203123,0.898685848216175,1.5697193260889544,0.9558145893812402,2.676238314686429,0.3722873187529949,13.323013539700218,0.3100827527730105,491.1194158638766,0.14467569217856635,-0.0038776766429009513,0.028446918363050598,0.000294583532039926,-7.895588155642614e-06,5.792260994815803e-05,20,-37.30989082876236,5.0858124710407395,-0.07236092886591905,-0.00014732511934454102,0.18247049966430495,-0.007594788472374603,0.09048994835134465,0.00037153998349533763,-1.546423991202912e-05,0.00018425243520900735,20,-24.02575138887036,2.016472580510397,-0.15960551505418152,-0.0003249530087842604,0.23472588928530058,-0.0060588409564275025,0.0924164993623009,0.0004779405613040536,-1.233679785550734e-05,0.0001881752102993944,20,-38.7410547680796,2.5398699464103647,-0.17723922482673515,-0.00036085481985059163,0.21009193298175433,-0.008911326307440959,0.09842441805339774,0.0004277817699636314,-1.814492772957461e-05,0.00020040832203766467,20,-23.575832121634168,2.134550928872544,-0.000792837367384891,-1.6141979048835038e-06,491.16490920120987,0.5945802015297659,-0.02004813090397306,0.24634211592186972,0.0012106631958011698,-4.082129571014507e-05,0.0005015931115013131,-0.37342162299756865,-0.0007602774872595643,0.6146283324337389,0.34823808560789615,-29.657637632523233,2.4136360090206024
