variant,n_seeds,r2_final_mean,r2_final_std,r2_vanilla_mean,r2_shap_raw_mean,delta_r2_mean,wins,losses,fallback_rate,shap_rate,auc_top,auc_random,auc_bottom,auc_gap,auc_top_random_ratio,n_eff_shap,mass3_shap,entropy_shap,gini_shap
full_rho1,1,0.4040400887793745,0.0,0.49929862603241604,0.4040400887793745,-0.09525853725304156,0,1,0.0,1.0,,,,,,4.820767744143194,0.6429042877068409,2.095014667231283,0.6574826153986337
random_target,1,0.40397741043998053,0.0,0.49929862603241604,0.40397741043998053,-0.0953212155924355,0,1,0.0,1.0,,,,,,4.82095511952718,0.6429207639140828,2.0950251928605916,0.6574865568228039
sparsity_only,1,0.4040400887793745,0.0,0.49929862603241604,0.4040400887793745,-0.09525853725304156,0,1,0.0,1.0,,,,,,4.820767744143194,0.6429042877068409,2.095014667231283,0.6574826153986337
task_only,1,0.4040400887793745,0.0,0.49929862603241604,0.4040400887793745,-0.09525853725304156,0,1,0.0,1.0,,,,,,4.820767744143194,0.6429042877068409,2.095014667231283,0.6574826153986337
