seed,tag,summary,metrics_source,importance_kind_eval,r2_final,r2_vanilla,r2_shap_raw,entropy_shap,gini_shap,n_eff_shap,mass3_shap,entropy_vanilla,gini_vanilla,n_eff_vanilla,mass3_vanilla
42,qerr_focus_smoke1_full_rho1_s42,/home/lebedeffson/Code/bonner-shap-reconstruction/results/sml2010_ea_minimal/training_summary_20260504_181907_qerr_focus_smoke1_full_rho1_s42.json,shap,ea_raw,0.4040400887793745,0.49929862603241604,0.4040400887793745,2.095014667231283,0.6574826153986337,4.820767744143194,0.6429042877068409,2.4798542555824343,0.506434328426344,10.25452818475302,0.42948782989815126
