variant,n_seeds,r2_final_mean,r2_final_std,r2_vanilla_mean,r2_shap_raw_mean,delta_r2_mean,wins,losses,fallback_rate,shap_rate,auc_top,auc_random,auc_bottom,auc_gap,auc_top_random_ratio,n_eff_shap,mass3_shap,entropy_shap,gini_shap
full,3,0.95273270001804,0.0020798143158539248,0.9526149122406989,0.9525458850539166,-6.902718678236663e-05,1,2,0.6666666666666666,0.3333333333333333,0.3407925006835531,0.20577950364670508,0.013565197275350252,0.3272273034082029,,5.912648521636263,0.6500141362887558,2.0458117262040516,0.6476276608233679
eaar_bottom_001,3,0.9527326975909144,0.0020798111932649535,0.9526149122406989,0.9525458823327214,-6.902990797745072e-05,1,2,0.6666666666666666,0.3333333333333333,0.34079250874377937,0.2057795103518444,0.01356519918175536,0.327227309562024,,5.912648518570774,0.6500141412152575,2.0458117228049137,0.6476276612382694
eaar_bottom_003,3,0.95273270001804,0.0020798143158539248,0.9526149122406989,0.9525458850539166,-6.902718678236663e-05,1,2,0.6666666666666666,0.3333333333333333,0.3407925006835531,0.20577950364670508,0.013565197275350252,0.3272273034082029,,5.912648521636263,0.6500141362887558,2.0458117262040516,0.6476276608233679
eaar_bottom_007,3,0.9527327031387829,0.002079818330813359,0.9526149122406989,0.9525458805165509,-6.903172414810903e-05,1,2,0.6666666666666666,0.3333333333333333,0.3407925310602972,0.20577952214823983,0.013565199801538105,0.3272273312587591,,5.912648597038145,0.6500141320255756,2.045811721524945,0.6476276620250344
eaar_gate,3,0.9527327006832987,0.0020798151717351713,0.9526149122406989,0.9525458876157201,-6.902462497881956e-05,1,2,0.6666666666666666,0.3333333333333333,0.34079254223045535,0.20577953274012847,0.013565217083728006,0.3272273251467273,,5.912648558753453,0.6500141333471617,2.0458117304470917,0.6476276582746565
eaar_mixed,3,0.95273270001804,0.0020798143158539248,0.9526149122406989,0.9525458850539166,-6.902718678236663e-05,1,2,0.6666666666666666,0.3333333333333333,0.3407925006835531,0.20577950364670508,0.013565197275350252,0.3272273034082029,,5.912648521636263,0.6500141362887558,2.0458117262040516,0.6476276608233679
