seed,tag,summary,metrics_source,importance_kind_eval,r2_final,r2_vanilla,r2_shap_raw,entropy_shap,gini_shap,n_eff_shap,mass3_shap,entropy_vanilla,gini_vanilla,n_eff_vanilla,mass3_vanilla
42,sml_neg_sentinel_core1_frozen_q_err_s42,/home/lebedeffson/Code/bonner-shap-reconstruction/results/sml2010_ea_minimal/training_summary_20260503_190919_sml_neg_sentinel_core1_frozen_q_err_s42.json,shap,ea_raw,0.7840979515218093,0.9463535117983867,0.7840979515218093,2.1040852792877485,0.6503446798746353,4.863769267490895,0.6366224720417787,2.530691628607371,0.47740930512891144,10.504687905029186,0.41035959985251547
