variant,n_seeds,r2_final_mean,r2_final_std,r2_vanilla_mean,r2_shap_raw_mean,delta_r2_mean,wins,losses,fallback_rate,shap_rate,auc_top,auc_random,auc_bottom,auc_gap,auc_top_random_ratio,n_eff_shap,mass3_shap,entropy_shap,gini_shap
full_rho1,3,0.8950340555620401,0.030032480709289034,0.9505972024975712,0.8950340555620401,-0.05556314693553103,0,3,0.0,1.0,,,,,,2.9017510680014804,0.8203467115581868,1.3737393216196272,0.7962555710104618
random_target,3,0.8970214042082683,0.02557915105270811,0.9505972024975712,0.8970214042082683,-0.053575798289302735,0,3,0.0,1.0,,,,,,2.906962429674003,0.8214773424518212,1.3705416911627983,0.7971347553846903
shuffled_q_err,3,0.9102879082266714,0.03283633925231789,0.9505972024975712,0.9102879082266714,-0.04030929427089969,0,3,0.0,1.0,,,,,,2.902092806743567,0.8211524874358477,1.36989755378963,0.7974786155616188
uniform_target,3,0.8950340555620401,0.030032480709289034,0.9505972024975712,0.8950340555620401,-0.05556314693553103,0,3,0.0,1.0,,,,,,2.9017510680014804,0.8203467115581868,1.3737393216196272,0.7962555710104618
anti_q_err,3,0.8950340555620401,0.030032480709289034,0.9505972024975712,0.8950340555620401,-0.05556314693553103,0,3,0.0,1.0,,,,,,2.9017510680014804,0.8203467115581868,1.3737393216196272,0.7962555710104618
sparsity_only,3,0.900539848813701,0.03468799981354065,0.9505972024975712,0.900539848813701,-0.050057353683870064,0,3,0.0,1.0,,,,,,2.909121565967768,0.8214099733630542,1.3719999189212313,0.7970943295858497
task_only,3,0.8912089832428388,0.02689117900086145,0.9505972024975712,0.8912089832428388,-0.05938821925473222,0,3,0.0,1.0,,,,,,2.90164449113009,0.8206746896904034,1.3701754073470003,0.7969162997074829
