variant,n_seeds,r2_final_mean,r2_final_std,r2_vanilla_mean,r2_shap_raw_mean,delta_r2_mean,wins,losses,fallback_rate,shap_rate,auc_top,auc_random,auc_bottom,auc_gap,auc_top_random_ratio,n_eff_shap,mass3_shap,entropy_shap,gini_shap
full,3,-19.563861033299705,35.34574348438241,-19.642951838650085,-19.563861033299705,0.07909080535037911,1,2,0.0,1.0,0.3890173709533542,0.1813214164062733,0.014042390649156763,0.37497498030419746,2.0650810223967486,3.8706029484217606,0.7371930873006619,1.7883354232259505,0.720470674893661
anti_q_err,3,-19.556685021780716,35.35351454785034,-19.642951838650085,-19.556685021780716,0.08626681686936681,1,2,0.0,1.0,0.38513692621956847,0.17948043822210735,0.013909359370141297,0.37122756684942715,2.0675566187723047,3.8688080797867985,0.7374626761688363,1.7877551956471482,0.7205742674356359
